"","logFC","logCPM","PValue","FDR"
"2610002J02Rik",0.847958634387932,5.10604997471793,0.00623231598996388,0.279740037863956
"Ap5z1",0.640552297293169,4.52066505026728,0.00626190031405147,0.279740037863956
"Il1rl2",-1.29628223655199,2.70603537300958,0.0062795107264441,0.279740037863956
"Cdc73",-0.666351873544886,4.6525422646978,0.00628875735595682,0.279740037863956
"Marc2",0.850826508071608,6.80089311282301,0.00630577685042765,0.279740037863956
"Emc9",0.861880451527021,3.15417593065714,0.00631334335204313,0.279740037863956
"Plekhh3",0.717724714652084,4.78277183328347,0.00632761730726429,0.279740037863956
"Dusp16",-0.929618495913507,5.99168636511079,0.00634476489319558,0.279740037863956
"LOC100503496",-1.4325117690487,0.688490807346329,0.00635166168473469,0.279740037863956
"Cstf2t",0.628691331926898,5.56261481811593,0.00635321258988292,0.279740037863956
"Meox2",0.778456219931958,4.29219184915642,0.00636228564447838,0.279740037863956
"Dido1",-0.698031912180771,5.90956884807157,0.00643538596206348,0.281837667203673
"Marco",2.5624235385772,3.63780112733478,0.0064509913399823,0.281837667203673
"Rnf180",-1.33172364571835,1.11339419761476,0.00646509344123121,0.281837667203673
"Tsfm",1.26146339154286,4.2266833237637,0.00648686195183927,0.281985542920605
"Cuta",0.873748030066138,5.8558601764227,0.00650671832793867,0.282049697011918
"Efr3a",-0.661098334080549,6.20684089630974,0.00655008367220898,0.28262412742548
"Dctn5",0.528706054185211,6.02720240136241,0.00657502984283454,0.28262412742548
"Slc44a1",-1.37618514182532,5.11790620777605,0.00657522407891147,0.28262412742548
"Tdo2",-2.20839473119804,-0.00409045283911202,0.00663083011081158,0.28421812304582
"Smarcb1",0.536769087323865,6.0706081870822,0.00669404828135171,0.284446201345297
"Pddc1",1.07842335669258,5.13497852577284,0.0067007931344816,0.284446201345297
"Ccdc101",0.563673983519089,4.42802242366831,0.00670334197117333,0.284446201345297
"Ctdnep1",0.747620667698837,6.80567928224933,0.00671029813535336,0.284446201345297
"Bst2",1.53234397606413,8.15483065838293,0.00676269909873302,0.285132355779026
"Dis3",-0.819506817617285,4.0070167581786,0.00676568286514658,0.285132355779026
"BC056474",0.859877548291103,5.5848740663848,0.00682420369013829,0.285132355779026
"Txnl4b",0.674010166273968,3.62247196089097,0.00685083724181579,0.285132355779026
"Hinfp",-0.940869415197158,3.04844265516429,0.00685895755035207,0.285132355779026
"Tor1b",0.589598431241274,5.93936898972573,0.00686205163061473,0.285132355779026
"Zfp397",-0.741902902908447,5.36551930036917,0.00688104975439816,0.285132355779026
"Ndel1",-0.874486845787313,6.03778143195642,0.00689042175741612,0.285132355779026
"Trip11",-1.85504611608932,4.45412900785862,0.00689371808367668,0.285132355779026
"Polr2f",1.03229205637972,5.2101883856413,0.00691859189461121,0.285271250023047
"Usp3",-0.693369895038401,4.80568515159828,0.00694340763800379,0.285271250023047
"1110006O24Rik",1.34545959200308,0.243123784287764,0.00695969167658515,0.285271250023047
"Dbp",2.56528305899182,6.23351545681659,0.00697143817260623,0.285271250023047
"Rora",-2.90158357387586,1.70208134329237,0.00701814354185492,0.285933672623685
"Clip1",-1.30734831190001,6.57236480844391,0.00707595417132438,0.285933672623685
"Braf",-0.83927489100113,6.00026362448926,0.0070882710813707,0.285933672623685
"B3gnt1",0.564066050252993,5.00783608307592,0.00709875468237327,0.285933672623685
"Wtip",0.620544109013116,5.00698066728574,0.00710127346588512,0.285933672623685
"Sbf2",-1.09715828189298,5.93024592499764,0.00712433913061939,0.285933672623685
"Ptpn4",-1.77571973351414,3.10472691826204,0.00716060292827989,0.285933672623685
"Wnt9b",-3.73421423633104,-0.766951420512507,0.00717193037110582,0.285933672623685
"Ap5m1",-0.790929721948653,4.12984860316041,0.0071806655536701,0.285933672623685
"Ppp1r10",-0.648322585256252,5.52017836445361,0.00718461905211369,0.285933672623685
"Setd5",-0.917955923520678,6.52576652279645,0.00719441454446262,0.285933672623685
"9430023L20Rik",0.957673463149855,4.9396274271675,0.00721123045326595,0.285933672623685
"Arl1",-0.624124407244153,6.17422777978987,0.00727342727277286,0.286833144084167
"Btbd7",-1.8682376433633,4.81501910229511,0.00727507456689374,0.286833144084167
"Creld2",0.913169462367142,6.28499780093364,0.00729498300101285,0.286833144084167
"Asb6",0.838348092562155,4.84932027057881,0.00731039954128468,0.286833144084167
"Stk24",-1.14395232866444,5.72252175530089,0.00732737650576692,0.286833144084167
"Zfp688",1.24371407128291,3.75933823464679,0.00735847784190458,0.28690832926825
"Ogfod2",1.22828316160131,4.94749908855861,0.00736669154328385,0.28690832926825
"Pdia6",0.842562638503719,8.43609257669208,0.00741871452186171,0.288176815222253
"E330009J07Rik",-1.77670109283178,1.34340419644083,0.00747102529061863,0.288176815222253
"Xpo5",-0.945436579359142,4.63528999014818,0.00748011676905629,0.288176815222253
"Apoa1",-9.36771545062219,0.0439580053151809,0.00751284387453474,0.288176815222253
"Exoc6",-0.875731430545953,4.82520908202911,0.00751758682427807,0.288176815222253
"Fgfbp3",1.00919302590038,2.32270114001596,0.00751828660462509,0.288176815222253
"Gm5113",-1.54323772862057,1.42542273837039,0.00756658771529915,0.288176815222253
"Emc1",0.732801173078017,5.97533411190772,0.00763919692267033,0.288176815222253
"Klf7",-2.74575598596638,2.86450745291338,0.00767614941674356,0.288176815222253
"Il17d",1.12051100074573,2.25033876415622,0.00767669253425686,0.288176815222253
"A630007B06Rik",-2.53891005556142,3.66506116012288,0.00767944901847524,0.288176815222253
"Dnm3os",-1.29046096183392,2.51097124027108,0.00768695817420801,0.288176815222253
"D2hgdh",0.911972100533579,3.59544753447137,0.00769239893336012,0.288176815222253
"Csrnp1",-1.26207367138419,6.4869238222659,0.00770315160592507,0.288176815222253
"Camk1d",-0.931590781542445,4.35545050317359,0.00773500385703219,0.288176815222253
"Cep350",-0.845867590338725,6.12007291018884,0.00775151813084982,0.288176815222253
"Vps35",-0.556353033177327,7.1157022831938,0.00776882799374975,0.288176815222253
"Mon1a",0.693926622368896,4.73396184628679,0.00778020247362586,0.288176815222253
"Hivep1",-1.29543253077648,5.94830757162018,0.0078481267676173,0.288176815222253
"BC016423",-0.815518299803901,5.41269896496578,0.00785119160911934,0.288176815222253
"Tra2a",0.729277671319633,7.18395427945201,0.00785993799140384,0.288176815222253
"Ppp1r35",1.32023306142772,4.39236034206193,0.00787947140729929,0.288176815222253
"Usp31",-0.829713614225021,5.08521588498088,0.00789335329969233,0.288176815222253
"Mef2d",-1.10843685947073,5.42619221028387,0.00794392012315621,0.288176815222253
"Zswim6",-0.707510761531108,5.01180379223126,0.00796620989588059,0.288176815222253
"Bik",1.0890729811575,3.81553876949243,0.00796853309585728,0.288176815222253
"Pde1c",-1.69041678935089,-0.0842559591729423,0.00798092552151414,0.288176815222253
"Nbeal1",-2.19345441894736,5.10839526665231,0.00800287356473869,0.288176815222253
"Alg10b",-1.21099833371274,4.5126299827248,0.00802696192540752,0.288176815222253
"Stau2",-1.17177622792803,2.55247065403033,0.00802988006755084,0.288176815222253
"1600002H07Rik",0.765042729819437,3.42206398328595,0.00803071957568896,0.288176815222253
"Wasf2",-1.61360662990844,6.51213572495098,0.00803446027580991,0.288176815222253
"Ypel3",0.801577520346559,6.60655797036027,0.00804583311146118,0.288176815222253
"Zfp68",-0.651575959788738,5.66809526938012,0.00805194386722047,0.288176815222253
"Atf7ip",-1.07415775985368,5.45375373899441,0.00805655612449308,0.288176815222253
"E030011O05Rik",-2.76142839524581,-0.310825387514454,0.00810775588879002,0.289333753752286
"Hsp90b1",0.576619151644878,9.84900032269615,0.00813679295923415,0.289696259766701
"Grrp1",0.920307225483783,4.40460150801596,0.00819620980103138,0.291136202307469
"Sppl3",0.569060800133709,6.2869713306576,0.00822896369636807,0.291143333554759
"Ptprj",-0.968151286611341,5.82347374367751,0.00823435690861944,0.291143333554759
"Spred1",-1.1395004978667,5.33683594582845,0.00828667957546919,0.291810439869161
"Fam101a",1.22199421746198,1.91480052635764,0.00829943917523265,0.291810439869161
"Ankrd11",-1.20202326138631,6.63865409016569,0.00831027450132444,0.291810439869161
"Cul3",-0.582108387298552,6.78273106426006,0.00834925665226984,0.291990490901287
"Mgat5",-1.75863145480222,2.99833702852175,0.00836035573945153,0.291990490901287
"Dhrs13",0.98288434854766,3.3351857900431,0.00837248719430213,0.291990490901287
"Prr24",0.618840569497556,4.66160415586578,0.00842525631757247,0.293164531050226
"Ly75",-1.22288352107384,3.54509956518273,0.00844991397532349,0.293357307582215
"Cdc14b",-0.945120294451764,3.77774730757398,0.00849311123014907,0.293569053097034
"Nr2f6",0.895772935724042,6.01142390586755,0.00849632179293233,0.293569053097034
"Dgkh",-1.71366520930008,3.15157529560541,0.00851340688355685,0.293569053097034
"Supt20",-1.22299879208549,4.77636977189349,0.0085662388067679,0.294262045991465
"Gcdh",0.799236207813179,4.87988303631756,0.00857657966410386,0.294262045991465
"Jhdm1d",-0.716989280887735,5.8115437185432,0.0085910326884442,0.294262045991465
"Syne3",-1.17063622135888,3.00200120711086,0.00863333832877112,0.294479334511056
"2010107G23Rik",-0.84495393263268,2.42662683386971,0.00863874233090423,0.294479334511056
"Ccnt1",-2.40486333056509,3.0061489814388,0.00865494818276223,0.294479334511056
"Smarcd2",0.641384784146216,7.06787152234118,0.00868274430240849,0.294771485222253
"Gng7",-1.19336438757717,1.57210691866025,0.00879382754779333,0.29596622342402
"Pds5a",-1.27722879522627,5.44629026132231,0.00883890472292368,0.29596622342402
"Ap1s3",-0.911329133760651,3.57359523151243,0.0088659189051464,0.29596622342402
"Bptf",-1.00123393511105,6.39693542757306,0.008892859606055,0.29596622342402
"Csnk1g1",-0.597620515034675,4.86660460167023,0.0089059833510356,0.29596622342402
"Fkbp4",0.853353147435379,7.2888240990005,0.0089784426236281,0.29596622342402
"Vps37a",-0.560557819570638,5.87988833285001,0.0089823738035081,0.29596622342402
"Strn",-2.12312722857204,3.72041319010411,0.00898966978458052,0.29596622342402
"H2afv",0.898220364480729,6.09505885271159,0.00900012608001731,0.29596622342402
"Ifrd2",0.670752016718142,4.74618284901609,0.00900297453901111,0.29596622342402
"N4bp2",-1.46509843038189,3.13360186274834,0.00900991353790059,0.29596622342402
"Arid5b",-1.83001416486666,5.1689518340285,0.00901953459614374,0.29596622342402
"Snora81",-2.10375071840213,-0.289447655629287,0.00903746916222546,0.29596622342402
"Slc35d1",-0.80001781758212,3.18374468381364,0.00905130217870039,0.29596622342402
"Hmgxb3",-0.696579658153201,5.02850041306847,0.00906266430022182,0.29596622342402
"Sufu",-1.30429155865247,2.98835076518496,0.00907824765509915,0.29596622342402
"Nelfb",0.555101669118397,6.44450805268745,0.00908337864477773,0.29596622342402
"Snora68",1.63171167830553,-0.337902151084882,0.00909433267013032,0.29596622342402
"Derl1",0.604621987179503,6.92377502735651,0.00910695671490615,0.29596622342402
"Ptgr1",1.41376138168168,6.19766855443028,0.00912073711576213,0.29596622342402
"Sbno1",-0.63945843475103,6.52494018740398,0.00919700438818038,0.29596622342402
"Eid2",0.817563933346916,3.41493119763989,0.00920179892338704,0.29596622342402
"Hist1h1d",1.64698711950621,-0.0296515883278126,0.00924588535388366,0.29596622342402
"Arhgef9",-1.08908656721572,2.31068185936354,0.00924731928756128,0.29596622342402
"Dpp8",-0.996228723857168,6.71747173956964,0.0092578188727493,0.29596622342402
"Cd300ld",-1.53141835032491,3.65093278685157,0.00926775330373614,0.29596622342402
"Phf20",-0.585869682073702,5.19752109647876,0.0092701162719977,0.29596622342402
"Alg1",0.581594449157039,5.21188299964361,0.00928091956921386,0.29596622342402
"Lrrc14",0.805218403463493,4.28221135075851,0.0092927017416883,0.29596622342402
"Prdm2",-1.03587572610265,6.21302019169788,0.00929656042296369,0.29596622342402
"H1fx",1.51644902272522,2.42299813337954,0.00932906208017748,0.296364028587675
"Narfl",0.658368466684552,4.55295654790071,0.00936304697040212,0.296364028587675
"Etohi1",-1.17932433673726,3.1801455458249,0.0093692456837178,0.296364028587675
"Iws1",-0.60830502618301,5.50314705729997,0.00938630940981493,0.296364028587675
"9230116N13Rik",-1.06542529189285,0.547284549072556,0.00944306001661536,0.29754364672477
"Xlr4a",1.4096480244982,1.03013243558452,0.00947266937576133,0.297864982727577
"Uprt",-2.41999474019649,0.740161787492183,0.00958040865270773,0.29934204035612
"Agl",-0.69706872097853,4.43192670767926,0.00958144458904422,0.29934204035612
"Rprd1a",-1.03001183955321,3.48103380150226,0.00965761962414127,0.29934204035612
"Clcn5",-1.9751613043679,1.77098890930946,0.00968081655962691,0.29934204035612
"Hsbp1l1",-1.83274545122014,0.138112644818768,0.00968435488957114,0.29934204035612
"Uevld",-0.662952552141394,3.52448828763378,0.00968709899853219,0.29934204035612
"Hnf4a",-5.09530888645917,-1.03154249495781,0.00968767282601109,0.29934204035612
"Cog5",-1.14839852130019,3.72295464768834,0.0096920358169202,0.29934204035612
"Tma16",-1.01043464627396,2.0168366910527,0.00969520977888507,0.29934204035612
"Uhmk1",-2.38494159026504,3.16045585748133,0.0097753369165788,0.300104052668166
"Glg1",-1.84947928577589,5.21122511123744,0.00980704656455203,0.300104052668166
"Ubxn2a",-1.17938502342892,5.22669717386832,0.00981101559835329,0.300104052668166
"Pcyox1l",0.73482418297714,3.31942349230196,0.00982045632556477,0.300104052668166
"Serpina3k",-5.55825367269421,0.703615317109333,0.00984792543035657,0.300104052668166
"Arl6ip1",0.625401725553055,8.2104668078312,0.0098672760081925,0.300104052668166
"Pck2",0.736519173876732,5.48633277954083,0.00990312128084718,0.300104052668166
"Fzd4",-2.29215777681396,5.40806604826706,0.00991423354627947,0.300104052668166
"Snrnp200",-0.783237660346706,6.55690447851953,0.00991904087362613,0.300104052668166
"Hspa1b",-1.45532526037399,5.31989335749556,0.00992679257889403,0.300104052668166
"Chic1",-0.939256774062679,2.5873976346254,0.00993506920260675,0.300104052668166
"Lypla2",0.832412470241981,6.66961150636888,0.00995457561473422,0.300104052668166
"Creld1",0.677880211448261,5.25660022019437,0.0100210669833638,0.300761809113471
"Tirap",-1.00416869960828,4.15104043552503,0.0100344262687775,0.300761809113471
"Synj2",-0.605029444173688,4.59319716956095,0.0100594474351521,0.300761809113471
"Palld",-1.73932994544168,4.03412891843888,0.0100742848365739,0.300761809113471
"Ralgps1",-1.29630879978263,1.58067528010082,0.0100743936060165,0.300761809113471
"Gm1821",1.33516204021798,0.147446405351045,0.0101383201983164,0.301867364279711
"Tanc2",-0.74595943271382,5.48361028066064,0.0101507696297381,0.301867364279711
"E130012A19Rik",0.798065296106894,3.32199235996656,0.0101842821114643,0.302278160542398
"Gprin3",-2.26516793616152,1.63892957402325,0.0102515123766025,0.302317041264647
"Kbtbd8",-0.842954229538541,2.24789310682277,0.0102677484294863,0.302317041264647
"Lsm4",1.17616999601712,5.71838377904243,0.0102839834885433,0.302317041264647
"Stap2",0.714968017351218,5.54424433605005,0.0102882983772859,0.302317041264647
"Irs2",-1.75725812843844,3.81420469719933,0.0102975992248976,0.302317041264647
"Tbxa2r",1.10165019207526,2.59640120626187,0.0103038001030571,0.302317041264647
"Nrtn",1.38166716185845,1.87996218576215,0.0103494429723548,0.303076722157985
"Retnla",2.57354876393559,10.1648204824935,0.0104021707420293,0.303497260330062
"Lep",-4.41598638791588,-1.59155874123263,0.0104033599826401,0.303497260330062
"Mfsd11",0.608928041107186,4.98113330386067,0.010465686781786,0.303981938115562
"Plin1",-2.53484805106255,0.718050377384836,0.0104693643586552,0.303981938115562
"Plcxd3",-4.50941117964575,-1.1820388114576,0.0105096608299405,0.303981938115562
"Akt3",-1.31899065219426,6.30894284775137,0.0105349887912439,0.303981938115562
"Map3k13",-1.7265384570784,1.52922885202312,0.0105867598861696,0.303981938115562
"Lactb2",-0.775258418362678,4.81277244971126,0.0106093620278222,0.303981938115562
"Zfp758",-0.682579694364556,3.96917185785705,0.0106695368477743,0.303981938115562
"Ciao1",0.520645458342679,5.68751025000317,0.0106726752738267,0.303981938115562
"Dennd4a",-1.03924538339945,5.78464024653477,0.0106921625862451,0.303981938115562
"Spats2",-0.976770042670218,3.95944824493863,0.0106941556931549,0.303981938115562
"Tspyl1",0.470291988136216,6.28293645865705,0.0107310974303449,0.303981938115562
"Fbxw4",0.691648882825918,5.05926340131688,0.0107635182029166,0.303981938115562
"Mcfd2",0.584817177481302,7.10494209953218,0.0107755942320223,0.303981938115562
"Npas2",-1.72260413213518,3.34354232883479,0.0107896935049957,0.303981938115562
"Gtf2ird1",-0.606158258067745,4.36752511859838,0.0107991817237957,0.303981938115562
"Tsen54",0.959367925797333,4.34983219442063,0.0108028757901082,0.303981938115562
"Ascc3",-0.911629707490914,5.3787239662531,0.0108326184169228,0.303981938115562
"Ccdc15",-1.64311054646556,1.86312720664937,0.0108469796097209,0.303981938115562
"Sesn3",-1.26877741202912,3.03476637578697,0.0108518051552376,0.303981938115562
"Alyref2",0.842433154635721,2.3308335475751,0.0108975334793432,0.303981938115562
"Alad",0.736740732414655,5.83735124763558,0.010904883182023,0.303981938115562
"Slc36a4",-1.91485380246683,2.97548211028143,0.0109116279110392,0.303981938115562
"Mageh1",0.780553585912241,4.28541753556204,0.0109184035827459,0.303981938115562
"Clec16a",-0.628284226131601,4.75244747284558,0.010939431355318,0.303981938115562
"8030462N17Rik",-1.40254091892355,3.54451390761939,0.0110364602578327,0.303981938115562
